user_id,joinedDate,joinedCourses,skills,desired_skills,isVerified,engagement_level,peer_user_id
6125,2023-09-05,Machine Learning,"CSS, Excel","CSS, Excel, Python, Node.js, AI",False,Low,222
6126,2022-08-27,"AI, Machine Learning, Data Science","CSS, JavaScript, Python, SQL","HTML, JavaScript, Excel, Python, AI, Blockchain",False,Medium,9526
6127,2023-02-18,"Java, Machine Learning, Python, SQL","Excel, SQL, Java, AI","HTML, JavaScript, SQL, Machine Learning, AI, Data Science",True,Medium,2530
6128,2023-09-12,JavaScript,"HTML, JavaScript, Excel","HTML, Python, SQL, AI, Data Science",True,Low,6562
6129,2022-05-28,"JavaScript, Python, Excel","HTML, SQL, AI","SQL, Java, Machine Learning, AI, Blockchain",False,Medium,2908
6130,2022-01-17,"Python, Excel, Blockchain","CSS, SQL","CSS, Python, SQL, Java, Node.js, Blockchain, Data Science",False,High,1283
6131,2023-12-13,"AI, Node.js, CSS, SQL, Data Science","HTML, SQL, Java, Node.js, AI","Excel, SQL, Machine Learning, AI, Blockchain, Data Science",False,High,1066
6132,2022-08-20,Python,"HTML, CSS, Excel","HTML, CSS, JavaScript, Java, Blockchain, Data Science",False,Low,2522
6133,2022-12-30,"Data Science, JavaScript, AI, CSS","HTML, CSS, Excel","JavaScript, SQL, Machine Learning, AI, Blockchain, Data Science",False,High,6551
6134,2023-10-10,"Node.js, AI, JavaScript, Data Science","HTML, CSS, JavaScript, Excel, SQL, Data Science","JavaScript, Excel, Python, Data Science",True,Medium,533
6135,2023-04-19,"HTML, Machine Learning, JavaScript, Java, Python","HTML, Excel, Node.js","Excel, Python, Machine Learning, AI, Blockchain, Data Science",False,Medium,961
6136,2023-06-07,"JavaScript, HTML","HTML, JavaScript, Excel, Python","HTML, Java, Blockchain, Data Science",False,High,357
6137,2022-06-16,"SQL, Python, CSS","HTML, CSS","JavaScript, Python, Machine Learning, Data Science",True,Medium,1336
6138,2022-10-09,"AI, Excel","HTML, CSS, Excel, Python","HTML, CSS, Python, SQL, Machine Learning, AI, Blockchain, Data Science",False,Medium,4280
6139,2023-02-15,"Node.js, Machine Learning, Excel, Data Science","HTML, Excel, Data Science","CSS, Python, AI, Blockchain, Data Science",False,Low,5170
6140,2022-05-05,"CSS, Machine Learning, HTML, Python, Data Science","Excel, Java, Node.js","JavaScript, Python, SQL, Java, Machine Learning, AI, Blockchain, Data Science",False,High,6996
6141,2022-04-16,"CSS, AI","HTML, JavaScript, Excel, SQL, AI","CSS, Excel, Java, Node.js, AI, Blockchain",False,High,5394
6142,2023-02-20,"Excel, Python, JavaScript, SQL, Blockchain","HTML, Excel, SQL","HTML, JavaScript, Excel, SQL",True,High,230
6143,2022-03-23,"AI, Data Science, Python","CSS, Excel, Java","Excel, SQL, Java, AI, Blockchain",False,Medium,6879
6144,2023-03-12,"Machine Learning, Node.js, HTML","HTML, CSS, Python, Node.js, Machine Learning","HTML, Java, AI, Blockchain, Data Science",True,Medium,6162
6145,2023-03-02,"Python, JavaScript","HTML, CSS, Python","SQL, Java, Machine Learning, AI, Blockchain",False,Medium,2908
6146,2023-09-02,Machine Learning,"HTML, JavaScript, Excel, Python","JavaScript, Excel, Python, SQL, Machine Learning, Blockchain, Data Science",False,High,6365
6147,2022-02-27,"AI, Excel, Data Science, JavaScript","JavaScript, Excel, SQL","HTML, CSS, SQL, Node.js, Machine Learning, AI, Blockchain, Data Science",True,Medium,4280
6148,2023-02-10,"CSS, Blockchain, Python, AI, Java","HTML, Machine Learning","Machine Learning, Blockchain, Data Science",True,Low,1066
6149,2022-06-20,CSS,"CSS, JavaScript, Data Science","HTML, JavaScript, Machine Learning, Blockchain, Data Science",False,Low,257
6150,2023-10-26,"CSS, Machine Learning, SQL, Node.js, JavaScript","HTML, CSS, Excel, Python, SQL, Node.js","HTML, Machine Learning, Blockchain, Data Science",True,Low,9724
6151,2022-08-02,"HTML, SQL, Machine Learning, Java","JavaScript, Excel, Python","JavaScript, SQL, Node.js, Machine Learning, Blockchain",False,Medium,3104
6152,2023-01-03,"Blockchain, Python, Machine Learning, CSS, Data Science","JavaScript, Excel, Java","SQL, Java, AI, Data Science",False,Low,9823
6153,2023-03-11,"JavaScript, Java, Data Science, SQL","HTML, JavaScript, Python, SQL","HTML, JavaScript, Python, SQL, Node.js, Machine Learning, AI, Blockchain",False,Medium,3995
6154,2022-12-21,Java,"HTML, JavaScript, Excel","HTML, CSS, JavaScript, SQL, Java, Node.js, Machine Learning, Blockchain",True,High,126
6155,2023-10-28,"Data Science, SQL, Java","HTML, CSS, Excel, SQL, AI","Python, SQL, Machine Learning, AI, Data Science",True,High,6453
6156,2023-11-09,"AI, JavaScript, Blockchain","CSS, SQL, Java","SQL, Java, Node.js, AI, Blockchain, Data Science",False,High,7073
6157,2022-11-29,"Node.js, Data Science, SQL, Java, Python","CSS, JavaScript, Python, AI","CSS, Python, AI, Blockchain, Data Science",True,Medium,5170
6158,2022-12-04,Node.js,"Excel, SQL, Data Science","Excel, Python, SQL, AI, Blockchain",False,Low,6007
6159,2022-03-24,"Java, Excel, Python, Blockchain","HTML, CSS, JavaScript, Python, Java","HTML, Python, AI, Blockchain",True,Medium,834
6160,2022-03-14,"Node.js, CSS, Excel, HTML, JavaScript","Python, SQL, AI, Blockchain","HTML, Python, SQL, Node.js, AI, Blockchain, Data Science",False,Medium,4280
6161,2022-10-17,"Java, JavaScript","CSS, JavaScript, Excel, Node.js, Data Science","SQL, Machine Learning, AI, Data Science",True,Low,340
6162,2023-07-20,"SQL, CSS, Python","HTML, Java, AI, Blockchain","Python, SQL, Java, Node.js, Machine Learning, Blockchain",True,High,1525
6163,2022-02-28,Machine Learning,"HTML, CSS, Java","HTML, SQL, Node.js, AI, Blockchain, Data Science",False,Low,4280
6164,2023-03-22,"Python, CSS, SQL, AI","JavaScript, SQL","HTML, JavaScript, Excel, AI, Data Science",True,Low,6320
6165,2023-01-04,Blockchain,"HTML, CSS, JavaScript, Python, AI","CSS, JavaScript, Java, Node.js, Machine Learning, AI, Data Science",False,Low,6416
6166,2022-06-22,"SQL, CSS, Machine Learning","CSS, Excel","HTML, JavaScript, SQL, AI",False,Medium,525
6167,2022-05-07,"Data Science, HTML, Excel","CSS, Node.js","Python, SQL, Machine Learning, Blockchain, Data Science",True,Medium,340
6168,2023-05-23,"HTML, JavaScript","CSS, Excel, Java","JavaScript, Python, AI, Blockchain, Data Science",True,Medium,4796
6169,2023-10-31,"Java, Node.js, JavaScript, SQL, Blockchain","HTML, JavaScript, SQL, Java, Node.js","JavaScript, SQL, Node.js, Machine Learning, AI, Blockchain",True,High,7708
6170,2023-01-04,"Python, Data Science, AI, Node.js, CSS","HTML, JavaScript, SQL, Data Science","CSS, Excel, Node.js",True,Medium,1923
6171,2023-12-01,"Machine Learning, AI","HTML, CSS, JavaScript, Java, Node.js","HTML, Excel, AI",True,Medium,624
6172,2022-11-14,Machine Learning,"HTML, CSS, Excel","HTML, JavaScript, SQL, Node.js, AI",True,Low,1187
6173,2023-05-09,"HTML, Python, Java","CSS, JavaScript, Java, Blockchain","JavaScript, AI, Data Science",True,Low,1074
6174,2022-07-01,"HTML, Machine Learning, Java, Excel, JavaScript","HTML, CSS, JavaScript, Excel","CSS, SQL, Java, AI",True,Medium,372
6175,2022-08-26,"HTML, Java, Data Science",HTML,"CSS, SQL, Java, Machine Learning, AI",True,Medium,7396
6176,2023-12-01,"HTML, Node.js, Excel, CSS","SQL, Java","JavaScript, Python, Machine Learning, AI, Data Science",False,Low,3723
6177,2023-12-04,"Data Science, Machine Learning, HTML, Python","SQL, Java, Node.js","CSS, Python, Node.js, Machine Learning, AI, Data Science",False,High,2559
6178,2023-11-20,"Node.js, AI, Excel, HTML",CSS,"HTML, Python, Java, Machine Learning, AI, Blockchain",True,Medium,6996
6179,2023-02-14,"Java, Excel, HTML, SQL","CSS, Excel","SQL, Machine Learning, AI",True,Low,2501
6180,2023-07-01,"Node.js, Java, HTML, Blockchain","HTML, Excel, SQL, Java","JavaScript, Python, SQL, Machine Learning, AI",False,Low,6487
6181,2023-02-03,"Data Science, HTML","JavaScript, Node.js","CSS, Machine Learning, AI, Data Science",False,Medium,2585
6182,2023-07-23,CSS,"HTML, Java, Node.js, Machine Learning, Blockchain","Excel, Python, AI, Blockchain, Data Science",True,Low,7670
6183,2022-04-07,Blockchain,"JavaScript, Excel, Python, Node.js","Python, SQL, Java, Node.js, Machine Learning",True,Low,1525
6184,2023-05-03,"JavaScript, HTML, Java","HTML, JavaScript, Excel, Node.js","HTML, Java, AI, Blockchain, Data Science",False,High,6162
6185,2023-05-29,"CSS, AI","HTML, CSS, JavaScript, Excel","SQL, Java, Machine Learning, AI, Blockchain, Data Science",False,Medium,2908
6186,2022-08-02,"Java, JavaScript, AI, SQL, Excel","HTML, CSS, Python, Java, Machine Learning, Data Science","JavaScript, Excel, Node.js, Machine Learning, Data Science",True,Medium,855
6187,2023-07-03,"HTML, CSS, Data Science","HTML, JavaScript, Python, Machine Learning","HTML, CSS, Excel, SQL, Node.js, Machine Learning",False,High,2813
6188,2023-06-04,"CSS, JavaScript, HTML","CSS, Excel, SQL, Java","CSS, Excel, SQL, Node.js, Blockchain, Data Science",False,Medium,3649
6189,2023-12-29,"Excel, Blockchain, Node.js, Machine Learning","CSS, JavaScript","JavaScript, SQL, Machine Learning, Blockchain, Data Science",False,Medium,6551
6190,2023-10-20,"Data Science, JavaScript, HTML, Machine Learning, Java","HTML, CSS, Excel, SQL, Java","Python, Java, Machine Learning, AI",True,High,3987
6191,2022-06-21,"HTML, Python, Blockchain, CSS, Node.js","HTML, Python","JavaScript, Excel, Python, Java, Data Science",False,Low,3529
6192,2023-07-20,"Excel, Java","CSS, Excel, Data Science","HTML, Excel, Python, Java, AI, Data Science",False,High,1199
6193,2023-07-13,"Blockchain, SQL",Unknown,"CSS, Blockchain, Data Science",True,Medium,840
6194,2023-10-10,"HTML, Blockchain","HTML, CSS, JavaScript, SQL, Node.js","JavaScript, Node.js, Machine Learning, AI, Blockchain",False,Medium,1365
6195,2023-03-14,"Data Science, SQL, AI, CSS","HTML, JavaScript","Java, Node.js, Machine Learning, AI, Blockchain",True,Low,704
6196,2022-07-01,"JavaScript, Data Science, HTML","HTML, CSS, SQL","CSS, JavaScript, AI, Blockchain",False,Medium,6484
6197,2023-06-18,Blockchain,"Excel, Python, SQL","HTML, CSS, Excel, Python, SQL, Machine Learning, AI, Blockchain",True,High,6456
6198,2022-12-13,"Machine Learning, CSS, JavaScript, Blockchain, SQL","HTML, CSS, Excel, Python, SQL","Python, SQL, Machine Learning, AI, Blockchain, Data Science",True,High,3995
6199,2023-05-31,"Java, SQL","HTML, CSS","JavaScript, Python, Java, Node.js, Machine Learning, AI, Blockchain, Data Science",True,Medium,6996
6200,2023-10-10,"Machine Learning, Blockchain, Data Science, Node.js, JavaScript","HTML, JavaScript, SQL",SQL,True,Low,227
6201,2023-03-31,"Excel, AI, Blockchain, HTML","HTML, CSS, Excel, Node.js, Data Science","JavaScript, Excel, SQL, Node.js, Machine Learning, AI, Blockchain, Data Science",True,High,3995
6202,2023-04-05,Blockchain,"HTML, JavaScript, Java, Data Science","HTML, Excel, Machine Learning",False,Low,546
6203,2023-08-09,"Blockchain, Java, JavaScript, Data Science","CSS, JavaScript, Excel, Python, SQL","Blockchain, Data Science",True,Medium,4465
6204,2023-03-22,"CSS, Data Science, Node.js","HTML, Excel","HTML, JavaScript, Node.js, Machine Learning, Blockchain, Data Science",True,High,855
6205,2022-06-15,"Machine Learning, Java","CSS, Java, Blockchain","HTML, CSS, JavaScript, SQL, AI, Blockchain, Data Science",True,Low,4923
6206,2022-06-21,"Machine Learning, AI, HTML, SQL","HTML, CSS, Excel, Python","HTML, CSS, JavaScript, SQL, Machine Learning, AI, Blockchain",True,High,2023
6207,2022-12-20,"JavaScript, Java, HTML, Blockchain","HTML, CSS, JavaScript","CSS, Python, Machine Learning, Blockchain, Data Science",True,Low,5674
6208,2023-08-09,"Machine Learning, SQL, Data Science, CSS","JavaScript, Python, Machine Learning, AI","Excel, Python, Node.js, AI, Blockchain, Data Science",True,Low,1679
6209,2023-09-07,"Excel, Machine Learning","HTML, CSS, JavaScript, Excel, Java, Machine Learning","HTML, JavaScript, SQL, AI, Data Science",True,Low,1552
6210,2022-09-28,JavaScript,"HTML, CSS, JavaScript, Python","Excel, Node.js, AI, Blockchain",True,Low,3108
6211,2023-12-20,"HTML, SQL","HTML, Excel, Java, Blockchain","JavaScript, Excel, Python, Java, Node.js, Machine Learning, AI, Blockchain",False,Low,8488
6212,2022-10-14,"SQL, Java, Blockchain","CSS, AI","HTML, SQL, AI, Data Science",False,Medium,3191
6213,2022-09-06,"Machine Learning, Python",Node.js,"CSS, JavaScript, Java",False,Low,512
6214,2022-03-01,"Machine Learning, Excel, Blockchain","CSS, SQL","JavaScript, SQL, Machine Learning, AI, Blockchain, Data Science",False,High,6551
6215,2022-01-28,JavaScript,"CSS, AI","CSS, SQL, AI",False,Low,504
6216,2023-07-31,"JavaScript, AI","HTML, CSS, Excel, SQL, Java","CSS, Blockchain, Data Science",True,Low,840
6217,2023-01-26,Excel,HTML,"Python, Java, Node.js, AI, Blockchain",True,Low,1009
6218,2023-10-18,"HTML, Excel, AI, JavaScript, Machine Learning","CSS, Python, SQL, Machine Learning","JavaScript, Python, SQL, Java, Machine Learning, AI, Blockchain, Data Science",False,High,6996
6219,2023-07-30,"Excel, HTML",Data Science,"HTML, Excel, Java, AI, Data Science",True,High,2810
6220,2022-11-01,"CSS, Excel","HTML, CSS, Excel, SQL","Python, SQL, AI, Data Science",False,Low,2220
6221,2023-03-25,"JavaScript, Excel, Blockchain","CSS, Blockchain","CSS, Python, Java, AI, Data Science",False,Medium,5830
6222,2023-09-06,"Data Science, Excel","CSS, Excel","Python, AI, Blockchain",False,Low,6160
6223,2022-11-08,"CSS, Java, Node.js",HTML,"JavaScript, Python, SQL, Java, Blockchain, Data Science",True,Medium,147
6224,2023-04-13,"SQL, HTML, Excel, Data Science","HTML, CSS, Excel, Python","CSS, Python, SQL, Node.js, AI",True,Low,6977
6225,2023-01-30,"Node.js, Blockchain","HTML, CSS, Excel, Python, Java, Machine Learning","Python, SQL, Machine Learning, AI, Data Science",False,Low,6453
6226,2023-01-05,"SQL, JavaScript, Python","CSS, SQL","JavaScript, Excel, SQL, Blockchain, Data Science",False,High,3665
6227,2022-06-06,"Excel, CSS, Machine Learning, Python, Blockchain",Java,"CSS, SQL, Java, AI, Blockchain, Data Science",False,Medium,9823
6228,2022-06-19,"SQL, Java, Machine Learning, Excel, Node.js",JavaScript,"Python, Java, Machine Learning, Blockchain, Data Science",False,Medium,6996
6229,2023-12-20,"Java, Excel, AI, Blockchain, Python","CSS, JavaScript, Excel, Python, Java","HTML, SQL, Java, Node.js, AI, Blockchain, Data Science",False,High,7073
6230,2023-12-11,"Excel, Python, SQL, AI, Node.js","HTML, Excel","CSS, Excel",True,Low,228
6231,2022-06-19,HTML,"Excel, SQL","Excel, Python, Java, Node.js, Blockchain",True,Low,2497
6232,2023-10-14,Excel,"HTML, Machine Learning","JavaScript, Java, Node.js, Machine Learning, AI",True,Low,8957
6233,2022-06-28,"Data Science, CSS, Node.js, AI, JavaScript","HTML, Machine Learning","HTML, CSS, JavaScript, Python, SQL, Node.js, Machine Learning, AI, Blockchain, Data Science",True,High,3995
6234,2023-03-03,Java,SQL,"Machine Learning, AI",False,Low,2456
6235,2023-02-24,"Excel, CSS, Node.js",Data Science,"HTML, Java, Node.js, AI, Blockchain",True,Medium,2712
6236,2023-09-06,"Python, HTML","HTML, JavaScript, Excel, SQL","Python, SQL, Machine Learning, AI, Data Science",True,Medium,6453
6237,2022-08-29,"HTML, CSS, Data Science","Excel, Python","CSS, JavaScript, Python, Node.js, Machine Learning, Data Science",True,High,2559
6238,2023-12-04,CSS,"HTML, CSS, Excel","JavaScript, Python, AI",False,Low,1658
6239,2022-10-03,"CSS, SQL, Data Science","HTML, CSS, Java","HTML, Python, Java, AI, Blockchain, Data Science",True,Medium,4464
6240,2022-06-17,"JavaScript, AI, HTML",CSS,"CSS, SQL, Java, AI",True,High,372
6241,2022-07-29,"Excel, SQL",JavaScript,"CSS, SQL, Machine Learning, Blockchain, Data Science",False,Medium,6551
6242,2023-08-08,Java,"HTML, CSS, JavaScript, SQL","JavaScript, Python, SQL, Java, Node.js, AI, Blockchain, Data Science",True,High,4777
6243,2022-07-07,"Machine Learning, CSS, Excel","CSS, Machine Learning","JavaScript, Excel, Python, SQL, Machine Learning, Blockchain",False,High,150
6244,2023-10-11,"AI, SQL, Node.js, Data Science","CSS, JavaScript, Excel, Python, Java","JavaScript, Python, Blockchain, Data Science",False,Low,4796
6245,2023-04-15,"Excel, HTML, SQL","HTML, Python, SQL, Java","CSS, SQL, AI, Data Science",True,Medium,1145
6246,2022-05-06,"HTML, AI, CSS, Blockchain",Unknown,"Machine Learning, Blockchain, Data Science",True,Low,1066
6247,2022-03-16,"JavaScript, Node.js","HTML, Node.js, Blockchain, Data Science","HTML, JavaScript, Excel, Python, Node.js, Machine Learning, AI, Blockchain, Data Science",True,High,3995
6248,2023-03-01,"Machine Learning, Java, Python, HTML","HTML, JavaScript, Excel, Python, Java","HTML, Java, AI",True,Medium,1829
6249,2022-04-26,"HTML, Python","HTML, CSS","Python, Node.js, Machine Learning, AI, Blockchain, Data Science",False,Medium,2666
6250,2022-09-03,"CSS, AI, Machine Learning, Data Science, Python","JavaScript, Excel, SQL","HTML, JavaScript, Machine Learning, Blockchain, Data Science",False,Medium,257
6251,2022-05-30,"Python, Blockchain, CSS, Node.js","HTML, CSS, JavaScript, Excel, SQL, Java, Data Science","CSS, Excel, SQL, Machine Learning, Blockchain, Data Science",True,Medium,636
6252,2023-09-04,"Python, Node.js, CSS, HTML",CSS,"Python, Java, Node.js, Machine Learning, Data Science",False,Medium,5615
6253,2023-08-23,"CSS, Blockchain, JavaScript, Data Science, Java","JavaScript, Java","CSS, JavaScript, Python, SQL, Node.js, Machine Learning, AI, Blockchain",True,High,3519
6254,2022-04-21,"SQL, Java, AI, Python, Machine Learning","HTML, Node.js, Data Science","Python, Machine Learning, AI, Blockchain, Data Science",False,High,6996
6255,2022-12-06,"SQL, Data Science, JavaScript, CSS","Excel, Node.js","CSS, JavaScript, SQL, Blockchain",False,High,1405
6256,2022-05-07,"SQL, Excel","HTML, Excel","Node.js, Machine Learning, Blockchain, Data Science",False,Low,2797
6257,2023-05-31,"Python, Data Science, CSS, Excel","HTML, Excel, Python, AI","CSS, JavaScript, Excel, Blockchain, Data Science",True,High,9415
6258,2023-09-14,"CSS, AI, Node.js, Java, HTML","CSS, Excel","Excel, Python, Node.js, Machine Learning, AI, Data Science",True,Medium,2666
6259,2022-01-18,"CSS, SQL",CSS,"Java, Machine Learning, AI, Blockchain, Data Science",True,Low,6996
6260,2022-12-30,"Node.js, HTML","HTML, CSS, JavaScript, SQL","Excel, Machine Learning, Blockchain, Data Science",True,Low,1066
6261,2022-12-09,"SQL, Java","HTML, SQL","CSS, Excel, Python, Java, Node.js, AI, Data Science",True,Medium,5830
6262,2023-09-15,"CSS, AI, SQL, Excel","Java, Machine Learning","HTML, Excel, Python, SQL, Blockchain, Data Science",True,Medium,532
6263,2023-11-15,"Data Science, SQL, Excel",Blockchain,"HTML, CSS, Python, SQL, Node.js, Machine Learning, AI",False,Medium,1662
